,user_id,bsks
7395,7395,"[[5605, 2674, 6645, 736], [2753, 445], [136, 7691, 1583, 5539, 4222, 7781, 6792], [2487, 2944, 5269, 599, 1583, 2674, 2753, 439, 1714]]"
7396,7396,"[[721, 44, 638], [2448, 693, 32, 43, 35], [8019, 828, 5892, 1492], [8095, 8481, 3486]]"
7397,7397,"[[2430, 1247], [5614, 452, 3938, 2609, 25, 3354, 5383, 522, 2525, 7261, 1572, 787, 24, 5610, 6865, 1013], [4046, 4761, 6927, 4036, 6533, 787, 5019, 783, 1032, 7485], [580, 5992, 5503, 2574, 781, 8135, 2573, 452, 991, 72, 1262, 5254, 3556, 8163, 3333]]"
7398,7398,"[[7154, 3848, 713, 44, 7079], [1228, 2534], [2424, 3070, 874, 7149, 350, 3073], [642], [642, 6559]]"
7399,7399,"[[1209], [4305, 1296, 5086, 141, 1875], [5918, 5729, 1923, 1694, 3964, 4210, 1937, 1846], [1083, 6336, 1296, 8132, 4657]]"
7400,7400,"[[2316, 5047], [804, 796, 718], [5252, 384, 2470, 3195, 6175, 2841, 1610, 3641, 8308, 3874, 4236, 3820, 1543, 685, 7110, 759, 3129, 2746], [652, 2515, 7595, 82], [3457]]"
7401,7401,"[[4826, 36, 3829, 4030], [2367], [5961, 2367], [6415], [1859, 3280, 1178, 522, 7813], [1937, 577, 5961, 7997]]"
7402,7402,"[[1034, 1745, 3277, 6501], [971, 7308, 4184], [643, 119, 546, 3021], [2633, 1546, 1833, 3698, 4997, 1745], [5928, 7597, 4268, 5383, 4141, 464, 748, 249, 6000], [2968], [6000, 4240, 1310, 5037, 5895, 8279]]"
7403,7403,"[[952, 804], [44], [7110], [4685], [1206, 24, 8123], [355], [82], [1792]]"
7404,7404,"[[5534, 249, 6099], [272, 44, 2594, 1018, 850, 58, 3250, 3140, 3611, 3379, 701, 1439, 1558, 1789, 1531, 1746, 249, 4280, 3145, 197, 125], [1244], [5837, 2936, 3088, 3851, 8415, 2749, 6171, 7279]]"
7405,7405,"[[3280, 3461, 2899, 2470], [56, 6297, 277, 1875], [1646, 2042, 1078, 7883], [407, 1179], [751, 4236, 5516, 4771, 3833, 8267, 1322], [454, 8164, 24, 4765, 1395, 8342]]"
7406,7406,"[[2830, 1178, 44, 4226, 249], [1178, 4439, 1195], [7895, 1494], [1181, 5868, 1899, 8308, 1543, 296, 2743, 4822, 4114, 2424], [7425, 5607, 7895], [1178]]"
7407,7407,"[[44], [1974, 576, 486, 952], [4394, 767, 409], [1126, 5290, 3077], [2107]]"
7408,7408,"[[1705], [44], [6277, 4542, 61, 680, 385, 1915, 4644, 3163], [4772, 423], [8296]]"
7409,7409,"[[6024], [2272, 3405], [4621, 3186, 4119, 25, 164, 3960, 579, 7845, 931, 2444, 1522, 4496], [8076, 4143, 4932], [4143], [5587], [8206, 249], [8356, 7470, 8253], [5587], [5587, 8076, 249], [5537, 3529, 7423, 1138, 3186, 3656, 4623, 306, 2454, 5714, 3146, 1621]]"
7410,7410,"[[627, 671], [1078], [8424, 8461, 8337, 365, 8164, 8421], [7685], [7685]]"
7411,7411,"[[1796], [2483, 44, 2148, 68, 589, 1274, 327, 74, 2399, 1918, 7608, 450, 348, 335, 504], [995, 2548, 3789, 1918, 2866, 6283, 1830, 2306, 6357, 2287], [3843]]"
7412,7412,"[[2303], [582, 3073, 869, 1989, 1936, 4995, 4193, 128, 1324], [3414, 7660, 20], [589, 68, 5389, 714, 1176], [725], [1655]]"
7413,7413,"[[1842, 5596, 2879], [2387, 3532], [1126, 5453, 7248, 3917, 1759, 6908, 5562, 4050, 6632, 7713], [3376, 3253, 19, 6061, 4873, 6445]]"
7414,7414,"[[7565], [6685, 119, 728, 5943, 5469, 24, 8119], [8356, 7111, 3546, 6944, 8258, 3601, 7343, 5589], [5118, 7109], [111, 6476, 308], [4533, 24, 3347, 1719]]"
7415,7415,"[[7456], [7619, 224, 181, 3349], [1793], [1793], [8120, 3875], [8331, 3858, 7203, 1793, 8238], [2660, 403, 787, 5729], [8126, 709, 1861]]"
7416,7416,"[[638], [602, 4893, 5075, 44, 977, 2481], [305, 252], [7781], [24]]"
7417,7417,"[[1801], [305, 933, 3172, 742, 952, 3618, 546, 2785, 286, 795], [44, 27, 4009, 6523, 2547], [44, 69, 146, 1730, 7409, 7680, 1288, 890, 4975], [7916, 1163, 8304, 5932], [7398, 446, 3600, 8230, 4511, 5915, 2059, 946], [2744, 2186, 3085, 5803, 1018, 2822, 6324, 3686, 6442, 3178, 4762], [286, 305, 5824, 7350, 844, 6077, 4519, 5220, 3341, 579, 6615, 3900, 5748, 3420, 1682], [1067, 24, 1152, 155]]"
7418,7418,"[[1586, 840, 721, 155, 44, 3020, 506, 3043, 4065, 2150, 110, 24, 2082, 147], [5676, 1809, 3457, 3043, 713, 1783], [709, 2481, 6774, 5369, 88, 24], [24, 213, 44], [249, 8475, 1586, 4581, 2323, 746, 868, 1747, 804, 6032]]"
7419,7419,"[[7635, 339, 2515, 74, 3989, 3545, 1719, 3457, 7592, 2693, 4630, 2839, 1320, 1944, 1853, 1012, 4807, 6932, 713, 1065, 1102, 2360, 252, 472], [2360, 2659, 713, 3227, 4819, 3545, 2308, 3648, 1944], [3627, 3557, 5426, 3454, 1621, 1853, 5806, 3308, 664, 1557, 3764, 868, 2560, 5432, 1736, 1671, 4786, 546, 1934, 2841, 2224], [8523, 5705, 1621, 5153, 1522, 4236, 3208, 7829, 2360, 3457, 3617, 3638, 6920]]"
7420,7420,"[[1544, 7316, 122, 6977, 2404, 5146, 4008, 5064, 693, 5088, 1370, 44, 2899, 3462, 81, 75, 407, 1540, 2427, 1247, 2573, 4236, 2578, 1597, 865, 340, 42, 1855, 1721, 87, 7234, 221, 659, 1816, 200], [481, 3425, 949, 1855], [2301], [5581, 3495, 773, 4341, 253, 466, 7562, 1597, 5436, 903, 8115, 123, 2573, 1534, 1980, 7775, 2011, 5334, 2322, 1855, 2926, 493, 189, 3100, 8055, 823, 2294], [200, 2516, 1081, 3204, 87, 1639, 253, 44, 5593, 693, 122, 81, 533, 7797]]"
7421,7421,"[[2348, 1718, 3352, 1327, 2283, 2160, 2576, 5389, 6491, 5289, 3568, 4558, 3616, 638, 941, 7601, 5351], [1012, 6491, 1957, 6738, 4157, 7775, 1544, 2912, 426, 466, 7922, 3323, 7404, 6784, 583, 1182], [2526, 3433, 5289, 83, 249, 1756, 2576, 3215, 1936, 5233, 937, 6389, 2753, 6027, 7922, 941, 8045], [6491, 3833, 305, 2576, 5516, 1154, 5389, 3222, 3051, 1936, 2626, 7775, 937, 4925, 22, 4236, 1759, 2753, 1756, 1182, 4558]]"
7422,7422,"[[1935, 2059, 7668, 7666, 233, 44, 1746, 7136, 224, 2223, 1178, 5478, 117, 2839], [1809, 6663, 7580, 2719, 6586, 24, 6424, 5692], [1051, 3097, 4171, 6672, 2064, 2276, 1856, 84, 4401, 8134, 725], [336, 6186], [95, 117, 7816, 6742]]"
7423,7423,"[[3203, 580, 2607, 742, 2107, 5430, 2701, 477, 201, 7414, 6341, 356, 1919, 1081, 7686, 1189, 5448, 6145], [524, 2559, 8131, 1266, 8078, 4463, 8057, 8139, 2805, 1711, 2482, 492, 7620, 8091, 8106, 7522, 1481, 667, 2609, 631, 1914, 7955, 8042, 1058, 56, 5708, 24, 864, 1133, 244, 8163, 4645], [140, 2010, 24, 8265], [1492, 2093, 2123, 4902, 4487, 8442, 8042, 7026, 37, 7691, 8331, 515, 8034, 8102, 3235, 153, 2258, 8139]]"
7424,7424,"[[4910, 3073, 756, 2674, 4565, 4158, 72, 1544, 1000, 2677, 3677, 4523, 5789, 1717, 384, 1537, 2623, 272, 687, 3478], [6361], [1081, 5848, 3073, 2535], [5403, 3073, 545, 1609, 6043, 2958, 1853], [2186, 4291, 2332, 5376, 5840, 7516], [4935, 968, 3179, 2847, 6675, 4670, 3939, 8073, 2906, 3091, 3457, 1173]]"
7425,7425,"[[883, 195, 638, 95, 1749, 4747, 3593], [5519, 2798, 1329, 6110, 7442, 5579, 709, 1349, 7589, 7746, 5173, 4261, 888, 3149], [4923, 7013, 3220, 728, 6990], [883, 119, 6990], [8114, 3176, 5704, 5745, 524, 7746, 787, 232, 487, 4577, 5518, 7110, 3370], [333, 3790, 7857, 358], [2275, 598, 4261, 317, 3149, 984, 110, 7518, 1349, 1155, 7841, 7544, 7782, 3115, 334, 1648, 879, 119, 7933], [119, 2179, 1265, 24, 7544]]"
7426,7426,"[[7277, 134, 5413, 7032, 2866, 6728], [4657, 6336, 7273, 6728], [134, 5452, 5611], [693, 7645, 8025, 43, 1546], [308, 6336, 7513, 8388, 5118], [8481, 357, 8090, 6220, 51, 7872, 466], [8161, 1982, 8178, 1955]]"
7427,7427,"[[2674, 742, 5335, 661, 807, 1506, 7456, 4886, 44], [4785, 423, 6530, 594, 2945, 3396, 1026, 6550, 1774, 451], [887, 4236, 5789, 74, 4793], [2655, 7409, 682, 6530, 2945, 82, 594, 2876, 2839, 4047, 7368, 7548], [738, 2979, 213, 109], [4466, 4254, 7819]]"
7428,7428,"[[2531, 312, 3168, 2320, 557, 1747, 760, 112, 427, 4118, 1477, 4816, 59, 3810, 44], [3362, 1160, 55, 72, 2153, 8241, 1375, 1234, 1305], [353, 1548, 1980, 1605, 2531, 7751, 2223, 795, 3867, 579], [4819, 3618, 5509, 1980, 6951, 4715, 7978, 3687, 404, 7452, 3833, 2674, 1119, 7855, 4498, 3981, 3973, 4092]]"
7429,7429,"[[310, 56, 2742, 6523, 868, 1621, 35, 2112, 4022, 928, 369, 139, 5366, 209], [4022, 2720, 602, 1370, 5366], [814, 868, 134, 249, 1621, 1956], [740, 56, 4185, 4221, 5298, 1621]]"
7430,7430,"[[7080, 3488, 7002, 819, 931, 2724, 1327, 2150, 965, 2734], [4361, 538, 931, 1118, 1290, 2758, 5173, 224, 4019, 5752, 1359, 319, 6231, 3129], [319, 7620, 1203, 538, 466, 3202, 445, 2629, 1873], [1015, 6808, 24, 6990, 55]]"
7431,7431,"[[5516, 1561, 2301, 4528, 2105, 6673, 13, 917, 4533, 1264, 3517], [2503, 193, 3457, 249, 1296, 310, 746, 139, 4458, 6268, 63, 4062, 13], [7475, 6585, 638], [8229, 8267, 5165], [160, 461, 4678, 68], [22, 643, 3510, 456, 2301, 1322, 2241, 3175]]"
7432,7432,"[[44, 88, 1394, 1702, 1936, 2974, 1195, 201], [488, 424, 3346, 25, 5686, 7172, 840, 1629, 242, 24, 2674], [8154], [1629, 8123, 1288, 100, 6364, 134]]"
7433,7433,"[[7427, 5037, 4669, 2677, 2876, 638, 5276, 5, 5144, 5047, 44], [303, 7401, 589, 814, 1721, 2554, 4747, 5276, 3051, 28, 3193, 1168, 3211, 3660, 846, 118, 1176, 7934, 1306], [8296, 785, 2160, 2720, 5055, 1526, 3902, 253, 991, 6900, 2041, 867], [7872, 1752, 259, 3186, 2054, 2330, 255, 5, 2262, 1178, 382, 4003, 5221, 3621, 242, 42, 7423], [8488, 1115, 1819, 255, 898, 160, 3091, 1390]]"
7434,7434,"[[1033, 44, 56, 868, 3846, 2503], [933, 4746], [131], [2516, 1033, 718, 7620, 6098, 74], [1002, 1759, 8309, 3814, 7680, 1345, 2839, 4420], [4383, 1033, 319, 1592, 7841, 7933, 2289]]"
7435,7435,"[[4991, 808, 7110, 1648, 722, 2465, 1756, 1946, 6408, 1671, 169, 5672, 6033], [130], [7110, 244, 2073, 5517], [1946, 614, 2635, 6408, 4854, 1648, 3775], [808, 1544, 3259, 6033, 267, 1259, 474, 3418, 959, 2606, 2417], [6179, 3789, 868, 1621, 938, 2519], [1551, 1133, 6408, 1202, 7110]]"
7436,7436,"[[1659, 106, 2536, 7255, 803, 1136, 298, 1719, 554, 5303, 266, 4017, 4073, 3318, 4983, 24, 3432], [4859, 2942, 2516], [1678, 24, 1204, 1359, 7425, 4983, 521, 292], [2408, 2536, 2516, 2139, 298, 4859], [1310, 8340, 24], [8189, 4938, 2681, 7709, 259, 2452, 722, 6482, 2835]]"
7437,7437,"[[2026, 527, 7561, 784, 2305, 2072, 4083, 1696, 272, 2754, 7110, 2150, 6777, 194, 2153, 3551, 6500, 971, 1083], [2924, 8296, 3652, 7873, 1151, 8268, 5334, 6798, 8193, 5118], [833, 4719, 4837, 4265, 675, 2508, 7873, 4440, 8134, 6448, 4508, 1197, 5334, 5430, 6612, 2925, 7492, 4268, 5094, 248, 7651, 3619, 962], [381, 4454, 804, 6777, 8192, 6682, 4903, 6131, 739, 830, 6500, 3091, 2980, 3865, 2605, 3079, 7601, 1244, 8028, 4328, 3131, 7935, 2204, 2421, 2098, 2659, 1919, 784, 8458, 8256, 1249, 6009, 2992, 5893, 5359, 8344]]"
7438,7438,"[[3026, 1918, 7525, 2826, 2112, 620, 2998, 587, 313, 66, 1241, 638, 1621, 2751, 1885], [44, 68, 2106, 471, 7526, 4454, 66, 6313, 936, 1241, 488, 1544], [44, 1729], [7110, 1853, 6582, 944, 2106, 1210, 5167, 82, 1611, 8277, 5376, 946, 1000], [6634, 8526, 24, 7110, 8029, 8073, 7457, 620, 3648, 1297, 2796, 4236, 1522]]"
7439,7439,"[[1081, 207, 177, 282, 7471, 486, 638, 226, 1446, 3427, 3204, 15, 44], [3318, 6440, 4148, 5297, 1202], [131, 5969, 2964, 991, 8018], [8243, 7963, 7933, 486], [4714, 43, 3144, 128, 2273, 1621, 4709, 177, 361, 340, 1096, 760, 131, 1873, 203, 1955, 2958, 126, 493, 95, 8486], [551, 623, 2760, 1096, 338, 741, 1446, 203, 7841, 486, 6500, 43, 7818, 2481, 32], [603, 2958, 2516, 1648, 1256, 1955], [24, 3974, 4312, 6788, 8239, 8528]]"
7440,7440,"[[638, 44, 2271], [44, 4859], [2076, 319, 3649], [8415], [24]]"
7441,7441,"[[44], [203, 295, 35, 32], [840, 338], [1853], [7525], [1609, 461], [1228], [2312, 5073, 361], [1020, 840], [74], [840, 4568, 4819], [203, 43, 35, 32, 555], [5682], [521, 361], [74, 840]]"
7442,7442,"[[888, 7666, 5132, 7430, 44, 1331, 6039, 2973, 1364, 352, 802, 4917, 5488, 2161, 181, 3349, 7650], [7310, 339, 2161, 664, 370, 6258, 3649, 197, 7963, 8170, 509, 3097, 7841, 3792, 7933, 2911, 2896, 6666, 4407, 4510, 840, 3796, 8123], [8161, 181, 905, 1544, 823, 8203, 3649, 2481, 2011, 3172, 37, 8126, 4026, 8261, 903, 8269, 1175, 101, 4185, 4769, 2992, 8180, 5385, 509, 833, 8174, 581, 8204, 8195, 5996], [1756, 3292, 4561, 4769, 8481, 1378, 2224, 2631, 441, 1681, 3792, 488, 7160, 766, 5426, 5385, 509], [509, 5915, 759, 2659, 2161, 498, 3792], [638, 1310, 492, 2553, 8410, 2681, 197, 2631, 44, 6285, 24, 77, 1572, 8006, 2700, 82, 509, 2011, 8147, 3792, 4769, 2763, 1534, 8275]]"
7443,7443,"[[431, 472, 1859, 2796, 1195, 1816, 3349, 389, 27, 1465, 313, 6240, 2397, 3203, 840, 2998, 33, 4787, 743, 36, 638], [2535, 33, 2470, 274, 181, 198, 3211, 8308], [6300, 7110], [7872, 804, 355, 840, 125, 6791]]"
7444,7444,"[[472, 524, 3552, 4059, 1582, 5703, 6844, 1495, 6212, 7674, 1975, 1665, 4787, 2874, 2449, 3466, 5994, 4872, 2821], [461, 6537, 3486, 6317, 2915], [3466, 2915], [6537, 6803, 784, 7450], [471, 26, 7481, 1582, 4130, 4705, 10], [1216, 4766, 992, 2915]]"
7445,7445,"[[3641, 249, 3277, 1621, 1557, 2674, 7687, 868, 794], [6509, 3277], [3277, 8481, 5965, 495, 7652, 5382, 7570, 56, 248, 1265], [56, 277, 7963, 2662, 3658, 4467]]"
7446,7446,"[[1695, 7471, 112, 6201, 2998, 4982, 2791, 3695, 2839, 5113, 2826, 4148, 500, 3568, 7602, 1885, 1787, 5116, 4391, 1334, 44, 7231, 3239, 6456, 3386, 580], [3127, 4393, 2629, 1391, 5962, 5577, 7122, 2501, 7525, 4420, 249, 3357, 729, 349, 1695, 1621, 7625, 66, 2835, 7022, 2381, 818, 3022, 6144, 1182, 381, 44, 3557, 3565, 4346], [752, 7683, 2612, 1290, 1359, 5203, 5165, 349, 2273, 5153, 2796, 3565, 756, 2305, 1565, 3341, 4346, 2129, 941, 4623, 8360, 5974, 1176, 2063, 2381, 497, 1787, 8105, 1621, 3386, 1695, 2252, 2466], [4629, 3022, 2790, 1391, 1241, 616, 4063, 3226, 7683, 381, 2681, 1565, 224, 8516, 1826, 2323, 5231, 1652, 977, 868]]"
7447,7447,"[[819, 98, 2374, 7300, 744, 233, 755, 44, 1719, 2030, 5864, 5058, 3448, 1137, 3318, 3185, 2085, 2014, 134, 871, 3693, 581, 4822, 513, 1590, 2160, 424, 190, 3716, 1898, 7110, 7575, 5448, 1081, 2443], [847, 581, 3318, 7862, 3789, 149, 2150, 7782, 5257, 695], [6698, 4822, 755, 8129, 1758, 7014, 871, 6843, 4455, 16, 1089, 1348, 7978, 814, 7871], [7532, 1512, 5448, 581, 8178, 7972, 971, 2550, 1809, 487, 1653, 1976, 994], [1512, 1241, 203, 32, 4935, 3840, 1777, 357, 7680, 4545, 98, 7782, 5058, 8241, 3998, 5701, 2749, 1182, 4360, 1428, 4434, 2216, 8219, 3204, 2262, 35, 1240, 755, 909]]"
7448,7448,"[[4787, 1146, 7158, 4747, 199, 3050, 3280, 27, 6268, 1299, 4446], [141, 55, 224, 1299, 5834], [55, 652, 141], [55, 5314, 293, 2260, 2459]]"
7449,7449,"[[57, 5669, 270, 1855, 1012, 2334, 6275], [4825, 5669, 1546, 638, 696, 6605], [4749, 5569, 2407, 7765, 7013, 410, 4095, 8222], [1324, 1842, 5880, 6166, 1923, 1407]]"
7450,7450,"[[131, 486, 44], [486, 7634, 2506], [4524, 1178, 486, 1689, 2312], [43, 32, 7409, 971, 4923, 35, 429, 203, 693]]"
7451,7451,"[[5680, 5329, 2626, 941, 1264, 1774, 2137, 868, 7455, 3329, 3683, 1298, 5466, 7342, 3444, 996, 756], [7719, 5840, 1774, 1360, 3683], [1557, 6032, 1067, 3918, 3683, 5363], [2473, 3683, 7873, 2481]]"
7452,7452,"[[109], [7471, 582, 2756, 1760, 109, 581, 5216, 7525, 1503, 980, 2666, 2961], [5915], [744], [7194, 5434, 2818, 3675], [7425, 7110], [82, 1203, 19, 74, 6791, 2681, 1730]]"
7453,7453,"[[7158, 2906, 3457, 44, 2659, 506, 7002, 3517], [5768, 4087, 974], [100, 4675, 5480, 494, 2323, 4169], [6260, 792, 252, 1747, 1109, 2967, 14], [8188, 8073, 8120, 8121, 156, 5290], [109], [8050, 4870, 1425, 290, 1336, 8111], [814, 488], [7002, 82, 3693, 84, 8060, 2681, 4382, 3902, 3457, 1609]]"
7454,7454,"[[712, 3318, 1316, 4964, 44, 3502, 1922], [4964, 44, 3789, 283, 2775, 712, 6813, 3704, 3318], [971, 1705, 1833], [3789], [5068, 2160, 6409, 5407], [7818, 712, 7009, 8486], [24, 2018, 971], [7630, 1763, 1572, 7398, 589, 82, 24]]"
7455,7455,"[[1496, 7159, 4048, 4236, 1075, 571, 6306, 5742, 3349], [4683, 555, 4499, 622, 1378], [8424, 5706, 850, 5621, 1713, 7822, 3050, 4236, 461, 6422, 5850, 8222, 7792, 8048, 5047, 7956], [949, 4177, 1126, 68, 4768, 5396], [4285, 5497, 4048, 8106, 6369, 7252, 594, 1358, 3516]]"
7456,7456,"[[4600, 93, 6102, 3154, 4514, 5685, 6627, 687, 3451, 2674, 4787, 2307, 3642, 1298, 270, 5047, 5909, 5337, 5037], [1078, 1434, 8006, 1050, 3517, 1198, 6524, 6258, 758, 4482, 2293, 5040, 4690, 7620, 7811], [4967, 357, 6928, 6528, 7953, 5040, 5187], [3748, 7300, 1574, 3754, 1496, 8222, 7013, 68, 8419, 6990, 160], [5410, 494, 2508, 833, 7808, 3416, 67, 796, 7288, 8231, 6058, 5071, 7873, 2091, 3136, 8203], [2003, 1082, 6326, 4555, 61, 5103, 407, 1799, 82, 769, 552, 1355, 272, 5255, 4511, 8515, 833, 1272, 1572, 2557, 5422, 6746, 1002, 4419, 2749, 5016, 1751, 2527, 4483]]"
7457,7457,"[[3357, 4876, 6177, 564, 6938, 424, 1910, 941, 1719, 2295, 1635, 4826], [4601, 5433, 7774], [4149, 668, 6166, 6079, 1315], [7892, 1699, 7335, 2186, 8238, 740, 3580, 4140, 5183, 7787, 3251, 433, 283, 6941, 8108, 7465], [1713, 8253, 8219, 6765, 433, 3190, 1315, 2627]]"
7458,7458,"[[6911, 2756, 3649, 44, 7602, 7471, 7625, 525, 3136, 840, 5047, 1719, 1696, 5615, 253, 305, 1501, 131, 7575], [2953, 1126, 4003], [5075, 2275, 888, 1349, 381, 5304, 5389, 7748, 5587, 7160, 3149, 7172], [3851, 5693, 2308, 8266, 1229, 3658, 5119, 2503, 1880, 5389, 2659, 7887, 3686, 6171, 2450, 2538, 2497, 3414, 5304, 2357, 3969, 1543, 2179], [42, 6827, 6032, 7684, 6018, 7653, 3885, 5138, 952, 488], [286, 2764, 5807, 715, 864, 3542, 7110, 56, 2470, 24, 3564]]"
7459,7459,"[[5745, 2139, 48, 6480, 18, 2458, 3468, 424], [1315, 740, 18, 4245, 8108, 460, 7884, 2585, 338, 8252, 3267, 2139, 3979], [2223, 5315], [4994, 3979, 24, 5752, 3295, 3079]]"
7460,7460,"[[1719, 514, 24, 5430, 638, 815, 2779, 2063, 1195, 230, 339, 7069, 313, 1168, 3517, 44], [7945, 7818], [1137, 1574, 3052, 1597], [159, 24, 1494, 5335]]"
7461,7461,"[[1971, 3564, 1184, 1013, 155, 44, 303], [1173], [287, 3381, 2352, 2915, 107, 5403, 3546, 3402, 1565, 7385, 49, 7252, 4445], [494, 33, 101, 330, 8127, 2103, 8343], [8187], [4268, 5878, 945, 2719, 8161, 6310, 4038, 2240, 7959, 4917, 386, 2103, 1089, 2008, 6829, 3233]]"
7462,7462,"[[7030, 5790, 6485, 1237, 5473], [1228, 2038], [6119, 7789, 6404, 7866], [547, 2341, 1841, 2873, 8497, 1873, 809, 2823, 6341, 3083, 361, 56, 559, 7898, 3232, 284, 8442, 6484, 5572, 25, 760, 2796, 4946, 472, 1227, 901, 8472, 1621, 249, 3423], [24]]"
7463,7463,"[[2974, 44, 2470, 971, 6380, 2528, 2843, 3419, 2919, 577, 943, 35, 868, 1364], [2516, 273, 128, 347, 3211, 101, 181], [349, 347, 101, 554, 250, 215, 1875, 1586, 8160, 5712], [554, 4748]]"
7464,7464,"[[5005, 5075, 3877], [3178, 7928, 6844, 1015, 4148, 3967, 2984, 6803], [249, 142, 2749, 4, 3699, 581, 1234, 2779, 344, 1499, 601, 949, 2839, 87, 2785, 140, 2719, 641], [142, 1702, 3258, 8114, 2310, 3967, 7475, 581, 4337]]"
7465,7465,"[[5444], [7843, 903, 3406, 7471], [7489], [7862], [248, 7862], [2799, 2970], [6230, 7674, 7860, 7298, 7695], [5080, 2883, 6653], [7566, 7428, 1435, 5195, 6230, 6292, 1179, 5080, 1865], [7274, 909, 4660, 5922, 1381, 7773, 7847, 114, 7398], [5195, 5205, 2250, 5080, 68, 8432], [6653, 3704, 2870], [6850], [56, 3149, 575], [7428], [2446, 2203, 7682], [5849, 1575], [7875], [3693, 4530, 68, 7730, 2471], [787, 8391, 1625, 522, 3704, 2746, 6653, 6762]]"
7466,7466,"[[5461, 4130, 44, 1209], [2515, 3211], [2515], [488, 6072, 42], [3211], [546, 19, 3556, 2724, 1178, 8110, 7138, 1685], [3781, 1178], [8073, 2515, 1730, 8090], [5108]]"
7467,7467,"[[603, 4983, 5694, 5901, 3756, 5166, 5028, 220, 2904, 763], [1781, 440, 1714, 4023, 1959, 2327, 5812, 2033, 743, 6748, 1296, 581, 7871, 128, 1415, 6751, 1882, 5694, 2372, 856], [4005, 931, 7728, 3311, 2023, 1781, 7033, 7002, 2669, 8370], [282, 2458]]"
7468,7468,"[[728, 289, 494], [728, 6971, 2323, 4537, 1822], [1621, 5569, 7834, 1822, 3117], [1123, 7834], [1976, 8219, 181, 1822, 8253], [3729, 1178, 1822, 8127, 5436, 8290], [2191, 989, 7645, 1707, 3848, 6206, 1298, 1264, 6324, 4281, 6435, 1661, 2780]]"
7469,7469,"[[5107, 44, 1356, 638, 270, 1155, 7462, 24, 1370, 1905, 7414, 27, 1329, 2974, 830, 7521, 1833, 2481, 2434, 3713], [560, 8126, 1425, 8331, 4772, 8434, 8201, 814, 7110], [2470, 3915, 7495, 7610, 8406, 1364], [7872, 5991, 7862, 7734], [7992, 8307, 602, 3915, 24, 2500, 1691, 8338, 1370, 4381, 830, 1310, 1905]]"
7470,7470,"[[3525, 1572, 4942, 2688], [1228, 8018, 3525, 3785, 1730, 2470, 49, 4290, 836, 144, 1648, 1638, 842, 1600, 6122, 7259], [6696, 1833], [836, 5076, 4141, 1370, 7630, 334, 670, 641, 69, 6248, 276], [5630, 6990, 334], [5427, 6248, 5630, 7734]]"
7471,7471,"[[2112, 44], [2382, 1855, 1793, 4049, 5304], [393, 417], [3307, 570], [1642], [1206, 5959, 1642, 8090, 8480], [2323, 24]]"
7472,7472,"[[1184, 2887, 356, 552, 1132], [77, 7933, 1370, 2917], [552, 3138, 760, 3419], [2289, 466, 1873, 8481], [3699, 1173, 5954], [3022, 667]]"
7473,7473,"[[5635, 4922, 4578, 5047, 2787, 5204, 241], [6534, 2579, 2933, 74, 1310, 2746, 2394, 2960, 2233, 1730, 1853, 1228, 3911, 6273, 4628], [2338], [5597, 756, 5907, 659, 2808, 1905], [5597, 2808, 92, 813, 5165, 4052, 2941, 1959, 1372], [784, 3160, 7601, 6534]]"
7474,7474,"[[6483, 2011, 5433, 2701, 652, 931], [72, 867, 1994, 7644, 1005, 3653, 2739, 3305, 15, 177], [8073, 5311], [429, 2136, 2472], [3525, 1714, 1017, 5605], [429]]"
7475,7475,"[[2002, 787], [1439, 8057, 460, 7775, 93, 7695], [1955, 4929, 1603, 8316, 4582], [2234, 5458, 378, 851, 4530, 7186, 541, 845]]"
7476,7476,"[[3488, 44, 4446, 1327, 5037], [6324, 3614, 7279, 1305, 3024, 1310, 5389, 4082, 2433, 3211, 7052, 2919, 360, 1609], [1359, 3362, 3743, 3611], [8090, 4082, 6171, 1310, 915, 952, 5103]]"
7477,7477,"[[361, 44, 2942, 5807, 4747, 614, 249, 5433, 4537, 1113, 3687, 1272, 1851], [3214, 69, 3739, 2470, 3869, 195, 463, 615, 7678, 7632, 1210, 2503, 1760, 37], [5807, 5704, 2481, 7590, 1210, 3561, 5879, 5046, 709, 504, 195, 1226], [6774, 8084, 3117, 796, 1298, 1496, 1564, 4463, 435, 905, 6974, 584, 106, 5430, 40, 521, 8163, 233, 449, 8193, 744, 239, 1204, 3215, 5446, 709, 2942, 6643, 330, 1252, 466, 69, 6461]]"
7478,7478,"[[1298, 6144, 6666, 2553, 5628, 5776, 6719, 4901, 4346, 7422, 2161, 76, 358, 1873, 56, 572, 3318, 585, 1410, 1242, 3499, 2692, 3208, 250], [2853, 709, 1367, 252, 126, 69, 5579, 2337, 581, 2262, 5173, 6813], [3336, 7502, 936, 381, 6313], [1349, 3149, 182, 2275, 991], [1543, 7140, 49, 274, 572, 7177, 181, 7873, 101, 3259, 7986, 33, 7940, 2161, 5840, 265, 6722, 7005], [242, 337, 2114, 577, 100, 3291, 5160]]"
